40.07585	116.327816666667	2007-04-14	00:56:28
40.0758333333333	116.327583333333	2007-04-14	00:56:46
40.076	116.327566666667	2007-04-14	00:59:24
40.0763	116.3275	2007-04-14	00:59:50
40.0766	116.327416666667	2007-04-14	01:00:15
40.0768666666667	116.327366666667	2007-04-14	01:00:35
40.0770666666667	116.327333333333	2007-04-14	01:00:49
40.0772333333333	116.327266666667	2007-04-14	01:01:01
40.0774666666667	116.327216666667	2007-04-14	01:01:17
40.0776666666667	116.327116666667	2007-04-14	01:01:32
40.0777166666667	116.3269	2007-04-14	01:01:44
40.0776	116.326716666667	2007-04-14	01:02:05
40.0774833333333	116.326783333333	2007-04-14	01:02:26
40.0772333333333	116.3256	2007-04-14	01:02:50
40.0776666666667	116.327716666667	2007-04-14	01:02:53
40.0774833333333	116.3266	2007-04-14	01:03:09
40.07725	116.326	2007-04-14	01:03:36
40.0771333333333	116.32575	2007-04-14	01:03:48
40.0771	116.32535	2007-04-14	01:03:57
40.0770833333333	116.325116666667	2007-04-14	01:04:13
40.0772166666667	116.325683333333	2007-04-14	01:04:25
40.0771333333333	116.325366666667	2007-04-14	01:04:38
40.0769333333333	116.324683333333	2007-04-14	01:05:00
40.0768833333333	116.324483333333	2007-04-14	01:05:12
40.0767166666667	116.323766666667	2007-04-14	01:05:31
40.0766833333333	116.323366666667	2007-04-14	01:05:42
40.0768333333333	116.323033333333	2007-04-14	01:06:02
40.07685	116.3227	2007-04-14	01:06:21
40.0766666666667	116.3222	2007-04-14	01:07:08
40.0766166666667	116.321866666667	2007-04-14	01:08:17
