40.0764333333333	116.3236	2007-04-14	23:45:00
40.0763333333333	116.32325	2007-04-14	23:45:31
40.0760166666667	116.323283333333	2007-04-14	23:46:00
40.0763	116.321666666667	2007-04-14	23:48:20
40.0760833333333	116.32095	2007-04-14	23:49:11
40.0759666666667	116.320516666667	2007-04-14	23:49:45
40.0758333333333	116.320366666667	2007-04-14	23:50:02
40.0757666666667	116.319983333333	2007-04-14	23:50:29
40.0754833333333	116.319183333333	2007-04-14	23:51:31
40.07535	116.319	2007-04-14	23:51:51
40.0753833333333	116.318866666667	2007-04-14	23:52:54
40.0752333333333	116.3189	2007-04-14	23:56:31
40.0753166666667	116.3189	2007-04-14	23:57:55
40.07515	116.3189	2007-04-15	00:02:57
40.0753	116.319166666667	2007-04-15	00:08:45
40.07545	116.3192	2007-04-15	00:08:57
40.0754666666667	116.31945	2007-04-15	00:09:17
40.0755666666667	116.319766666667	2007-04-15	00:09:43
40.0756333333333	116.320066666667	2007-04-15	00:10:04
40.0756166666667	116.320316666667	2007-04-15	00:10:26
40.07575	116.320416666667	2007-04-15	00:10:35
40.07585	116.320583333333	2007-04-15	00:10:48
40.07595	116.321033333333	2007-04-15	00:11:24
40.0760333333333	116.321216666667	2007-04-15	00:11:39
40.0761	116.3215	2007-04-15	00:12:04
40.0761833333333	116.321666666667	2007-04-15	00:12:22
40.07625	116.3219	2007-04-15	00:12:44
40.0763	116.322116666667	2007-04-15	00:13:05
40.0762833333333	116.32235	2007-04-15	00:13:32
40.0762333333333	116.322566666667	2007-04-15	00:13:52
40.07625	116.322883333333	2007-04-15	00:14:18
40.0761666666667	116.323033333333	2007-04-15	00:14:37
40.0759333333333	116.32305	2007-04-15	00:15:03
40.0757833333333	116.323083333333	2007-04-15	00:15:21
40.0757666666667	116.323233333333	2007-04-15	00:15:49
40.0760166666667	116.323333333333	2007-04-15	00:16:21
40.0761166666667	116.323566666667	2007-04-15	00:16:46
40.0761166666667	116.323883333333	2007-04-15	00:17:16
40.0760833333333	116.324116666667	2007-04-15	00:17:45
40.07615	116.3245	2007-04-15	00:18:24
40.0762333333333	116.32475	2007-04-15	00:18:41
40.0763	116.324916666667	2007-04-15	00:18:56
40.0764166666667	116.3252	2007-04-15	00:19:15
40.0765666666667	116.325533333333	2007-04-15	00:19:40
40.0766	116.325816666667	2007-04-15	00:20:01
