39.96725	116.418966666667	2007-04-18	00:54:59
39.9668666666667	116.418766666667	2007-04-18	00:55:01
39.9669666666667	116.418783333333	2007-04-18	00:55:25
39.9670833333333	116.418783333333	2007-04-18	00:55:34
39.9675166666667	116.4188	2007-04-18	00:56:03
39.96765	116.4188	2007-04-18	00:56:12
39.96835	116.4188	2007-04-18	00:56:48
39.9683	116.418566666667	2007-04-18	00:56:50
39.9683166666667	116.418783333333	2007-04-18	00:56:57
39.96815	116.4186	2007-04-18	00:57:18
39.9681333333333	116.418316666667	2007-04-18	00:57:38
39.96805	116.418133333333	2007-04-18	00:58:12
39.9681166666667	116.417866666667	2007-04-18	00:58:35
39.9680666666667	116.417616666667	2007-04-18	00:58:45
39.96805	116.417316666667	2007-04-18	00:58:58
39.96795	116.416983333333	2007-04-18	00:59:17
39.968	116.416716666667	2007-04-18	00:59:36
39.9679166666667	116.41635	2007-04-18	00:59:45
