39.9922	116.32655	2007-04-13	07:01:26
39.99175	116.326633333333	2007-04-13	07:03:16
39.9912666666667	116.326633333333	2007-04-13	07:04:45
39.99075	116.3267	2007-04-13	07:04:53
39.9902333333333	116.326733333333	2007-04-13	07:04:57
39.9897166666667	116.326733333333	2007-04-13	07:05:01
39.9892166666667	116.326733333333	2007-04-13	07:05:05
39.9887666666667	116.32675	2007-04-13	07:05:10
39.9882833333333	116.326783333333	2007-04-13	07:05:17
39.9877833333333	116.326816666667	2007-04-13	07:05:23
39.9873166666667	116.326833333333	2007-04-13	07:05:30
39.98685	116.326866666667	2007-04-13	07:06:19
39.9864	116.326883333333	2007-04-13	07:06:27
39.9859166666667	116.326966666667	2007-04-13	07:07:40
39.9854333333333	116.32695	2007-04-13	07:09:40
39.98495	116.327	2007-04-13	07:11:44
39.9844666666667	116.327033333333	2007-04-13	07:11:50
39.98395	116.3271	2007-04-13	07:11:55
39.98345	116.327116666667	2007-04-13	07:11:59
39.9829166666667	116.32715	2007-04-13	07:12:03
39.9823833333333	116.327183333333	2007-04-13	07:12:07
39.9819	116.3272	2007-04-13	07:12:11
39.9814	116.327216666667	2007-04-13	07:12:17
39.9809	116.32725	2007-04-13	07:12:23
39.9804333333333	116.327266666667	2007-04-13	07:12:32
39.97995	116.327266666667	2007-04-13	07:12:57
39.9794833333333	116.327316666667	2007-04-13	07:13:02
39.9790166666667	116.32735	2007-04-13	07:13:06
39.9784666666667	116.327366666667	2007-04-13	07:13:10
39.9778833333333	116.327416666667	2007-04-13	07:13:14
39.9773833333333	116.327416666667	2007-04-13	07:13:18
39.9769	116.32745	2007-04-13	07:13:27
39.9764333333333	116.327466666667	2007-04-13	07:13:33
39.97595	116.3275	2007-04-13	07:13:40
39.9754833333333	116.327466666667	2007-04-13	07:15:28
39.9759666666667	116.327566666667	2007-04-13	07:15:41
39.9764166666667	116.327466666667	2007-04-13	07:16:17
39.97685	116.327683333333	2007-04-13	07:16:36
39.9768833333333	116.328333333333	2007-04-13	07:16:49
39.9769333333333	116.328933333333	2007-04-13	07:17:00
39.97695	116.329516666667	2007-04-13	07:17:06
39.9769666666667	116.330166666667	2007-04-13	07:17:14
39.9769333333333	116.330833333333	2007-04-13	07:17:23
39.9769333333333	116.33145	2007-04-13	07:17:31
39.9764666666667	116.331566666667	2007-04-13	07:17:40
39.97595	116.331583333333	2007-04-13	07:17:47
39.9756	116.331216666667	2007-04-13	07:17:56
39.9755333333333	116.330516666667	2007-04-13	07:18:02
